id1;id2;start1;end1;start2;end2;E
Gene36;sRNA133;920;936;61;77;-7.62
Gene630;sRNA96;881;894;83;96;-7.62
Gene2683;sRNA244;38;59;145;166;-7.62
Gene2545;sRNA267;1311;1327;164;180;-7.62
Gene196;sRNA25;1199;1229;106;136;-7.62
Gene1287;sRNA236;1248;1260;98;110;-7.62
Gene1471;sRNA192;648;668;51;71;-7.62
Gene921;sRNA9;800;806;112;118;-7.62
Gene1178;sRNA85;1159;1189;153;183;-7.62
Gene2691;sRNA93;336;363;66;93;-7.62
Gene2039;sRNA181;100;119;144;163;-7.62
Gene243;sRNA23;442;469;137;164;-7.62
Gene2367;sRNA149;384;398;77;91;-7.62
Gene2633;sRNA170;823;844;51;72;-7.62
Gene840;sRNA43;273;302;82;111;-7.62
Gene847;sRNA9;247;280;96;129;-7.62
Gene783;sRNA212;702;708;21;27;-7.62
Gene2331;sRNA197;1196;1221;81;106;-7.62
Gene2671;sRNA200;194;210;169;185;-7.62
Gene550;sRNA74;890;921;10;41;-7.62
Gene1973;sRNA9;1092;1114;114;136;-7.62
Gene2362;sRNA9;1496;1515;73;92;-7.62
Gene1238;sRNA9;1345;1354;7;16;-7.62
Gene1405;sRNA22;1347;1369;194;216;-7.62
Gene2218;sRNA245;1224;1236;126;138;-7.62
Gene127;sRNA136;1010;1016;147;153;-7.62
Gene1874;sRNA217;353;365;61;73;-7.62
Gene1110;sRNA135;101;107;107;113;-7.62
Gene2500;sRNA222;123;148;49;74;-7.62
Gene1259;sRNA195;583;614;27;58;-7.62
Gene2102;sRNA223;1107;1131;79;103;-7.62
Gene1596;sRNA152;1273;1280;103;110;-7.62
Gene2094;sRNA116;1159;1180;101;122;-7.62
Gene1232;sRNA9;1057;1069;138;150;-7.62
Gene1031;sRNA203;240;273;56;89;-7.62
Gene1919;sRNA104;820;850;68;98;-7.62
Gene2656;sRNA51;1152;1169;84;101;-7.62
Gene1353;sRNA235;1039;1066;45;72;-7.62
Gene510;sRNA205;363;371;178;186;-7.62
Gene2295;sRNA214;288;305;186;203;-7.62
Gene520;sRNA44;1268;1302;76;110;-7.61
Gene2820;sRNA154;1433;1460;108;135;-7.61
Gene1525;sRNA65;53;87;93;127;-7.61
Gene80;sRNA90;1008;1032;174;198;-7.61
Gene1790;sRNA218;1470;1480;87;97;-7.61
Gene2431;sRNA244;307;320;81;94;-7.61
Gene2392;sRNA181;79;111;152;184;-7.61
Gene254;sRNA28;1418;1443;140;165;-7.61
Gene1895;sRNA9;1357;1390;168;201;-7.61
Gene1762;sRNA246;1062;1077;144;159;-7.61
Gene810;sRNA276;1122;1147;110;135;-7.61
Gene2554;sRNA275;453;465;128;140;-7.61
Gene411;sRNA58;383;402;181;200;-7.61
Gene2441;sRNA9;942;968;45;71;-7.61
Gene1131;sRNA77;815;842;89;116;-7.61
Gene824;sRNA221;1044;1073;193;222;-7.61
Gene2132;sRNA70;1065;1086;179;200;-7.61
Gene1487;sRNA220;651;668;136;153;-7.61
Gene1645;sRNA260;268;285;50;67;-7.61
Gene310;sRNA68;440;446;24;30;-7.61
Gene1999;sRNA112;1420;1434;108;122;-7.61
Gene1258;sRNA132;242;266;2;26;-7.61
Gene1830;sRNA219;1282;1299;8;25;-7.61
Gene478;sRNA67;837;859;80;102;-7.61
Gene824;sRNA136;330;339;156;165;-7.61
Gene2360;sRNA9;879;896;42;59;-7.61
Gene994;sRNA59;115;142;174;201;-7.61
Gene186;sRNA188;1116;1144;98;126;-7.61
Gene484;sRNA156;496;502;139;145;-7.61
Gene1084;sRNA116;736;747;98;109;-7.61
Gene14;sRNA120;309;316;41;48;-7.61
Gene1128;sRNA188;303;335;193;225;-7.61
Gene2342;sRNA153;885;891;69;75;-7.61
Gene1434;sRNA48;422;446;150;174;-7.61
Gene1249;sRNA200;1436;1447;42;53;-7.61
Gene408;sRNA93;791;825;198;232;-7.61
Gene2199;sRNA82;899;921;5;27;-7.61
Gene1581;sRNA83;54;71;45;62;-7.61
Gene2577;sRNA186;626;638;30;42;-7.61
Gene2343;sRNA86;291;307;192;208;-7.61
Gene2290;sRNA236;915;949;14;48;-7.61
Gene1826;sRNA22;170;183;87;100;-7.61
Gene2487;sRNA239;584;603;117;136;-7.61
Gene1810;sRNA144;659;683;112;136;-7.61
Gene115;sRNA9;756;764;65;73;-7.61
Gene436;sRNA287;1351;1364;121;134;-7.61
Gene892;sRNA31;263;297;95;129;-7.61
Gene1245;sRNA50;303;331;114;142;-7.61
Gene1954;sRNA50;984;991;92;99;-7.61
Gene1407;sRNA164;217;234;189;206;-7.61
Gene1364;sRNA162;101;127;150;176;-7.6
Gene2143;sRNA37;1188;1217;192;221;-7.6
Gene1434;sRNA152;899;922;126;149;-7.6
Gene2049;sRNA218;637;664;165;192;-7.6
Gene2104;sRNA219;829;849;35;55;-7.6
Gene2102;sRNA222;946;977;62;93;-7.6
Gene1505;sRNA191;1013;1043;105;135;-7.6
Gene61;sRNA157;943;963;146;166;-7.6
Gene1347;sRNA151;662;693;78;109;-7.6
Gene12;sRNA44;828;835;101;108;-7.6
Gene2614;sRNA80;641;660;72;91;-7.6
Gene669;sRNA145;1322;1343;48;69;-7.6
Gene261;sRNA147;831;858;72;99;-7.6
Gene48;sRNA20;1060;1092;72;104;-7.6
Gene540;sRNA140;1440;1453;172;185;-7.6
Gene617;sRNA189;1477;1494;30;47;-7.6
Gene2674;sRNA204;329;357;14;42;-7.6
Gene374;sRNA178;1265;1276;38;49;-7.6
Gene351;sRNA119;1449;1475;21;47;-7.6
Gene1732;sRNA276;711;717;43;49;-7.6
Gene2179;sRNA240;629;639;199;209;-7.6
Gene1921;sRNA82;1277;1295;83;101;-7.6
Gene2691;sRNA242;663;683;160;180;-7.6
Gene2599;sRNA188;342;366;114;138;-7.6
Gene1885;sRNA197;942;965;90;113;-7.6
Gene2569;sRNA9;1428;1462;10;44;-7.6
Gene2304;sRNA233;57;71;174;188;-7.6
Gene1986;sRNA131;1175;1183;96;104;-7.6
Gene713;sRNA13;584;604;51;71;-7.6
Gene2037;sRNA11;247;278;148;179;-7.6
Gene186;sRNA295;784;815;80;111;-7.6
Gene2537;sRNA80;716;736;120;140;-7.6
Gene2849;sRNA9;1199;1213;159;173;-7.6
Gene1320;sRNA82;562;570;160;168;-7.6
Gene1433;sRNA143;5;12;149;156;-7.6
Gene1834;sRNA193;1483;1500;93;110;-7.6
Gene1637;sRNA164;1073;1084;136;147;-7.6
Gene2252;sRNA188;435;452;164;181;-7.6
Gene659;sRNA110;54;72;53;71;-7.6
Gene2184;sRNA159;20;51;191;222;-7.6
Gene2568;sRNA3;551;558;81;88;-7.6
Gene2454;sRNA36;89;99;77;87;-7.6
Gene1387;sRNA219;1374;1392;40;58;-7.6
Gene2508;sRNA50;630;664;129;163;-7.6
Gene2694;sRNA18;1162;1181;92;111;-7.6
Gene1129;sRNA139;1343;1350;100;107;-7.6
Gene84;sRNA127;952;969;29;46;-7.6
Gene189;sRNA7;696;718;113;135;-7.6
Gene630;sRNA163;213;242;62;91;-7.59
Gene2053;sRNA238;1398;1423;12;37;-7.59
Gene2081;sRNA180;298;315;169;186;-7.59
Gene1026;sRNA225;879;890;7;18;-7.59
Gene1062;sRNA236;591;619;69;97;-7.59
Gene1673;sRNA76;602;629;113;140;-7.59
Gene1401;sRNA123;807;819;132;144;-7.59
Gene1670;sRNA226;431;450;3;22;-7.59
Gene1791;sRNA225;5;27;23;45;-7.59
Gene2724;sRNA9;1363;1379;68;84;-7.59
Gene1912;sRNA199;971;977;68;74;-7.59
Gene61;sRNA169;1400;1425;26;51;-7.59
Gene1942;sRNA185;103;135;79;111;-7.59
Gene1548;sRNA50;433;462;124;153;-7.59
Gene1251;sRNA9;1442;1474;133;165;-7.59
Gene2828;sRNA98;863;869;52;58;-7.59
Gene724;sRNA264;1490;1508;187;205;-7.59
Gene2371;sRNA148;1286;1305;18;37;-7.59
Gene1585;sRNA55;646;660;36;50;-7.59
Gene2632;sRNA103;841;859;76;94;-7.59
Gene1904;sRNA32;1448;1459;137;148;-7.59
Gene1622;sRNA181;672;699;68;95;-7.59
Gene2214;sRNA197;1207;1233;177;203;-7.59
Gene2472;sRNA64;985;1016;147;178;-7.59
Gene2519;sRNA161;244;260;87;103;-7.59
Gene637;sRNA198;1331;1365;98;132;-7.59
Gene1291;sRNA130;1349;1361;64;76;-7.59
Gene174;sRNA111;1402;1433;74;105;-7.59
Gene2403;sRNA131;627;642;156;171;-7.59
Gene1619;sRNA113;1248;1268;142;162;-7.59
Gene1881;sRNA68;1036;1060;92;116;-7.59
Gene1253;sRNA201;264;298;176;210;-7.59
Gene843;sRNA247;1185;1212;94;121;-7.59
Gene1701;sRNA249;914;920;156;162;-7.59
Gene101;sRNA161;1422;1442;159;179;-7.59
Gene2006;sRNA100;517;549;173;205;-7.59
Gene1539;sRNA223;422;436;49;63;-7.59
Gene564;sRNA9;713;722;78;87;-7.59
Gene81;sRNA265;1236;1244;189;197;-7.59
Gene744;sRNA25;451;472;77;98;-7.59
Gene200;sRNA267;1456;1474;185;203;-7.59
Gene1462;sRNA145;1265;1277;193;205;-7.59
Gene1127;sRNA87;832;851;60;79;-7.59
Gene848;sRNA102;1457;1489;117;149;-7.59
Gene1263;sRNA33;576;606;159;189;-7.59
Gene760;sRNA9;565;594;134;163;-7.59
Gene962;sRNA244;1047;1075;119;147;-7.59
Gene2787;sRNA174;747;765;71;89;-7.59
Gene1424;sRNA47;583;604;72;93;-7.59
Gene348;sRNA89;273;285;106;118;-7.59
Gene2242;sRNA231;1132;1165;80;113;-7.58
Gene1615;sRNA71;526;535;34;43;-7.58
Gene2569;sRNA96;1392;1415;16;39;-7.58
Gene1006;sRNA217;529;546;52;69;-7.58
Gene724;sRNA168;836;856;54;74;-7.58
Gene38;sRNA9;439;449;26;36;-7.58
Gene2592;sRNA87;50;82;37;69;-7.58
Gene1365;sRNA97;1036;1064;25;53;-7.58
Gene542;sRNA9;1422;1455;128;161;-7.58
Gene720;sRNA50;658;671;87;100;-7.58
Gene1620;sRNA265;1451;1460;8;17;-7.58
Gene1487;sRNA40;1458;1476;51;69;-7.58
Gene1012;sRNA124;1488;1508;19;39;-7.58
Gene1488;sRNA175;727;737;26;36;-7.58
Gene2469;sRNA40;187;201;20;34;-7.58
Gene2467;sRNA52;66;80;28;42;-7.58
Gene2428;sRNA6;1082;1104;169;191;-7.58
Gene243;sRNA138;972;985;81;94;-7.58
Gene1930;sRNA233;416;439;9;32;-7.58
Gene2100;sRNA26;1443;1457;189;203;-7.58
Gene2148;sRNA232;1410;1441;110;141;-7.58
Gene1028;sRNA9;1109;1116;5;12;-7.58
Gene210;sRNA228;1138;1152;34;48;-7.58
Gene1754;sRNA222;389;407;58;76;-7.58
Gene1180;sRNA292;1432;1460;60;88;-7.58
Gene374;sRNA202;727;747;31;51;-7.58
Gene1518;sRNA189;1281;1288;196;203;-7.58
Gene57;sRNA227;1342;1359;166;183;-7.58
Gene2101;sRNA247;704;722;157;175;-7.58
Gene737;sRNA61;724;743;56;75;-7.58
Gene2419;sRNA160;1084;1107;168;191;-7.58
Gene637;sRNA72;804;822;67;85;-7.58
Gene1660;sRNA322;1484;1492;16;24;-7.58
Gene2383;sRNA20;807;832;6;31;-7.58
Gene1786;sRNA7;383;405;28;50;-7.58
Gene1796;sRNA190;948;977;168;197;-7.58
Gene784;sRNA210;83;95;24;36;-7.58
Gene2646;sRNA50;1497;1517;67;87;-7.58
Gene1671;sRNA192;331;337;55;61;-7.58
Gene1587;sRNA61;802;811;56;65;-7.58
Gene1492;sRNA220;786;813;32;59;-7.58
Gene355;sRNA145;48;57;70;79;-7.58
Gene977;sRNA111;612;621;9;18;-7.58
Gene2036;sRNA232;182;215;61;94;-7.58
Gene1469;sRNA176;1460;1473;94;107;-7.58
Gene2127;sRNA208;104;110;66;72;-7.58
Gene1149;sRNA29;452;477;62;87;-7.58
Gene1018;sRNA278;1083;1096;173;186;-7.57
Gene1659;sRNA223;1298;1312;84;98;-7.57
Gene1589;sRNA170;1346;1358;165;177;-7.57
Gene1844;sRNA127;232;256;20;44;-7.57
Gene2705;sRNA6;757;784;199;226;-7.57
Gene198;sRNA77;503;514;161;172;-7.57
Gene1614;sRNA9;1218;1237;15;34;-7.57
Gene566;sRNA114;189;199;79;89;-7.57
Gene1138;sRNA4;936;949;31;44;-7.57
Gene1853;sRNA248;748;769;179;200;-7.57
Gene1175;sRNA51;300;329;95;124;-7.57
Gene2563;sRNA215;752;761;120;129;-7.57
Gene1205;sRNA83;1318;1351;18;51;-7.57
Gene2569;sRNA177;1283;1313;96;126;-7.57
Gene617;sRNA5;41;54;13;26;-7.57
Gene2231;sRNA174;413;421;165;173;-7.57
Gene1994;sRNA129;665;683;102;120;-7.57
Gene674;sRNA47;276;301;153;178;-7.57
Gene782;sRNA23;553;583;186;216;-7.57
Gene2830;sRNA76;1168;1175;31;38;-7.57
Gene1047;sRNA16;155;174;106;125;-7.57
Gene1712;sRNA31;540;547;66;73;-7.57
Gene1459;sRNA141;1259;1268;107;116;-7.57
Gene2833;sRNA193;1466;1493;68;95;-7.57
Gene2420;sRNA95;961;994;104;137;-7.57
Gene631;sRNA117;1180;1195;23;38;-7.57
Gene2107;sRNA170;1450;1472;77;99;-7.57
Gene16;sRNA18;545;562;68;85;-7.57
Gene533;sRNA203;891;905;99;113;-7.57
Gene1733;sRNA201;733;763;52;82;-7.57
Gene605;sRNA244;1225;1244;148;167;-7.57
Gene2794;sRNA28;1386;1413;31;58;-7.57
Gene1631;sRNA265;396;422;23;49;-7.57
Gene352;sRNA85;308;328;87;107;-7.57
Gene2343;sRNA177;584;591;158;165;-7.57
Gene1371;sRNA128;49;62;17;30;-7.57
Gene2403;sRNA31;786;802;50;66;-7.57
Gene1547;sRNA144;611;634;66;89;-7.57
Gene762;sRNA118;456;469;38;51;-7.57
Gene292;sRNA97;985;1016;79;110;-7.57
Gene2662;sRNA195;397;404;71;78;-7.57
Gene422;sRNA15;920;926;160;166;-7.57
Gene214;sRNA120;150;177;21;48;-7.57
Gene241;sRNA54;1131;1162;141;172;-7.57
Gene98;sRNA35;96;109;97;110;-7.57
Gene832;sRNA3;78;97;177;196;-7.57
Gene1721;sRNA157;924;934;109;119;-7.57
Gene276;sRNA75;421;434;63;76;-7.57
Gene977;sRNA217;182;203;110;131;-7.57
Gene913;sRNA146;463;477;55;69;-7.57
Gene470;sRNA290;323;339;198;214;-7.57
Gene60;sRNA9;651;668;117;134;-7.57
Gene1079;sRNA47;421;442;72;93;-7.57
Gene2098;sRNA136;87;114;46;73;-7.57
Gene1587;sRNA257;425;449;16;40;-7.57
Gene2603;sRNA240;1225;1236;15;26;-7.57
Gene1982;sRNA197;1259;1276;162;179;-7.57
Gene1369;sRNA58;734;758;133;157;-7.56
Gene2801;sRNA157;605;639;182;216;-7.56
Gene2512;sRNA9;1045;1051;74;80;-7.56
Gene711;sRNA160;390;398;151;159;-7.56
Gene1090;sRNA176;1197;1203;188;194;-7.56
Gene2675;sRNA147;346;369;13;36;-7.56
Gene2242;sRNA49;50;66;149;165;-7.56
Gene927;sRNA169;845;862;129;146;-7.56
Gene855;sRNA61;1462;1488;13;39;-7.56
Gene1184;sRNA176;1386;1395;65;74;-7.56
Gene2319;sRNA144;726;734;183;191;-7.56
Gene2584;sRNA227;481;512;122;153;-7.56
Gene1616;sRNA127;1156;1183;24;51;-7.56
Gene2770;sRNA125;1075;1086;121;132;-7.56
Gene1658;sRNA267;860;886;131;157;-7.56
Gene642;sRNA178;762;780;126;144;-7.56
Gene1163;sRNA9;1162;1194;163;195;-7.56
Gene258;sRNA108;72;105;157;190;-7.56
Gene1085;sRNA93;900;927;27;54;-7.56
Gene2696;sRNA154;1022;1051;163;192;-7.56
Gene1294;sRNA68;1367;1398;91;122;-7.56
Gene976;sRNA74;27;33;39;45;-7.56
Gene1394;sRNA229;770;783;11;24;-7.56
Gene1244;sRNA74;1052;1086;26;60;-7.56
Gene1604;sRNA96;568;576;160;168;-7.56
Gene2528;sRNA233;997;1020;34;57;-7.56
Gene1982;sRNA112;1088;1098;167;177;-7.56
Gene1147;sRNA90;1481;1510;194;223;-7.56
Gene1519;sRNA128;310;332;89;111;-7.56
Gene1639;sRNA193;30;42;174;186;-7.56
Gene1184;sRNA32;1048;1076;150;178;-7.56
Gene2533;sRNA9;1099;1111;194;206;-7.56
Gene1871;sRNA9;67;96;168;197;-7.56
Gene1143;sRNA155;643;675;5;37;-7.56
Gene12;sRNA295;206;223;61;78;-7.56
Gene2590;sRNA50;411;443;121;153;-7.56
Gene323;sRNA9;722;733;171;182;-7.56
Gene1631;sRNA135;1471;1485;91;105;-7.56
Gene2474;sRNA9;483;492;81;90;-7.56
Gene325;sRNA230;885;919;185;219;-7.56
Gene407;sRNA95;781;794;23;36;-7.56
Gene1749;sRNA198;701;720;86;105;-7.56
Gene734;sRNA87;114;136;164;186;-7.56
Gene2057;sRNA81;159;180;142;163;-7.56
Gene302;sRNA47;44;72;100;128;-7.56
Gene1133;sRNA69;518;541;9;32;-7.56
Gene2252;sRNA65;15;30;68;83;-7.56
Gene1421;sRNA135;918;941;136;159;-7.56
Gene231;sRNA80;542;566;83;107;-7.56
Gene2579;sRNA144;448;454;20;26;-7.56
Gene451;sRNA144;1166;1200;152;186;-7.56
Gene523;sRNA271;1220;1248;170;198;-7.56
Gene484;sRNA68;1340;1356;141;157;-7.56
Gene622;sRNA219;1050;1072;135;157;-7.56
Gene683;sRNA9;488;522;181;215;-7.56
Gene2778;sRNA58;673;685;41;53;-7.56
Gene2060;sRNA132;1410;1439;60;89;-7.56
Gene1912;sRNA82;785;819;192;226;-7.55
Gene1429;sRNA143;1103;1137;127;161;-7.55
Gene1711;sRNA199;645;679;140;174;-7.55
Gene2284;sRNA95;9;42;67;100;-7.55
Gene2663;sRNA100;727;749;189;211;-7.55
Gene1860;sRNA55;1030;1050;190;210;-7.55
Gene1898;sRNA9;65;88;6;29;-7.55
Gene1916;sRNA76;726;740;118;132;-7.55
Gene1367;sRNA224;270;288;35;53;-7.55
Gene1829;sRNA175;64;95;111;142;-7.55
Gene681;sRNA36;191;207;90;106;-7.55
Gene2807;sRNA48;1273;1288;89;104;-7.55
Gene393;sRNA88;228;257;138;167;-7.55
Gene1696;sRNA14;929;945;190;206;-7.55
Gene591;sRNA129;508;522;50;64;-7.55
Gene356;sRNA90;1240;1259;194;213;-7.55
Gene41;sRNA188;1367;1376;180;189;-7.55
Gene751;sRNA217;925;954;144;173;-7.55
Gene196;sRNA247;1165;1177;159;171;-7.55
Gene1449;sRNA92;1163;1193;130;160;-7.55
Gene908;sRNA29;40;68;66;94;-7.55
Gene1426;sRNA96;148;180;18;50;-7.55
Gene190;sRNA205;716;750;45;79;-7.55
Gene661;sRNA50;748;765;69;86;-7.55
Gene813;sRNA164;738;745;123;130;-7.55
Gene1936;sRNA84;150;174;154;178;-7.55
Gene1357;sRNA88;1437;1470;103;136;-7.55
Gene860;sRNA142;160;169;35;44;-7.55
Gene1935;sRNA60;519;535;31;47;-7.55
Gene2526;sRNA264;1286;1308;191;213;-7.55
Gene2420;sRNA226;442;456;34;48;-7.55
Gene2007;sRNA180;478;490;5;17;-7.55
Gene1463;sRNA289;86;108;117;139;-7.55
Gene1880;sRNA97;172;186;135;149;-7.55
Gene1864;sRNA80;782;802;18;38;-7.55
Gene2563;sRNA13;1141;1147;38;44;-7.55
Gene1483;sRNA26;1039;1061;37;59;-7.55
Gene24;sRNA205;524;544;121;141;-7.55
Gene1034;sRNA75;1266;1296;186;216;-7.55
Gene490;sRNA207;981;1001;146;166;-7.55
Gene772;sRNA145;1171;1193;56;78;-7.55
Gene2270;sRNA272;1205;1217;36;48;-7.55
Gene2393;sRNA129;1378;1401;135;158;-7.55
Gene2768;sRNA218;489;514;131;156;-7.55
Gene350;sRNA115;508;528;84;104;-7.55
Gene1104;sRNA210;93;99;33;39;-7.55
Gene2414;sRNA45;212;237;85;110;-7.55
Gene1616;sRNA265;120;141;164;185;-7.55
Gene491;sRNA142;224;243;165;184;-7.55
Gene2558;sRNA5;671;705;77;111;-7.55
Gene596;sRNA105;706;729;198;221;-7.55
Gene1249;sRNA220;787;808;37;58;-7.55
Gene628;sRNA187;1329;1361;124;156;-7.54
Gene231;sRNA75;701;729;91;119;-7.54
Gene2768;sRNA95;804;836;190;222;-7.54
Gene937;sRNA233;498;509;155;166;-7.54
Gene2363;sRNA20;1234;1241;175;182;-7.54
Gene889;sRNA92;88;110;69;91;-7.54
Gene872;sRNA87;1272;1288;128;144;-7.54
Gene1137;sRNA154;847;854;177;184;-7.54
Gene776;sRNA119;781;809;121;149;-7.54
Gene934;sRNA196;533;546;84;97;-7.54
Gene1673;sRNA68;1005;1023;60;78;-7.54
Gene751;sRNA46;689;707;92;110;-7.54
Gene1176;sRNA46;1415;1441;139;165;-7.54
Gene1144;sRNA56;367;376;82;91;-7.54
Gene281;sRNA223;1044;1050;70;76;-7.54
Gene241;sRNA76;528;548;82;102;-7.54
Gene523;sRNA82;18;52;127;161;-7.54
Gene1997;sRNA190;372;387;11;26;-7.54
Gene2620;sRNA122;750;763;19;32;-7.54
Gene2627;sRNA163;1138;1158;106;126;-7.54
Gene1830;sRNA237;1123;1129;67;73;-7.54
Gene1750;sRNA20;443;468;177;202;-7.54
Gene1066;sRNA37;356;369;62;75;-7.54
Gene1964;sRNA231;1293;1308;103;118;-7.54
Gene2228;sRNA104;947;958;196;207;-7.54
Gene1518;sRNA73;1032;1062;33;63;-7.54
Gene1986;sRNA87;1304;1317;113;126;-7.54
Gene1277;sRNA197;1173;1191;114;132;-7.54
Gene1608;sRNA174;1476;1498;58;80;-7.54
Gene798;sRNA225;57;84;22;49;-7.54
Gene1008;sRNA204;39;48;74;83;-7.54
Gene2266;sRNA9;880;900;68;88;-7.54
Gene144;sRNA56;384;410;39;65;-7.54
Gene58;sRNA35;809;832;197;220;-7.54
Gene570;sRNA213;257;276;119;138;-7.54
Gene868;sRNA222;1454;1463;49;58;-7.54
Gene1479;sRNA9;410;429;23;42;-7.54
Gene2357;sRNA154;702;709;74;81;-7.54
Gene314;sRNA265;1276;1301;196;221;-7.54
Gene1129;sRNA3;676;693;67;84;-7.54
Gene151;sRNA245;753;770;97;114;-7.54
Gene2118;sRNA54;974;1005;97;128;-7.54
Gene2782;sRNA233;783;801;192;210;-7.54
Gene1143;sRNA25;932;946;46;60;-7.53
Gene953;sRNA71;1305;1328;1;24;-7.53
Gene1295;sRNA218;37;68;45;76;-7.53
Gene1152;sRNA50;152;173;199;220;-7.53
Gene992;sRNA13;787;813;139;165;-7.53
Gene1831;sRNA64;918;950;165;197;-7.53
Gene967;sRNA181;270;304;160;194;-7.53
Gene296;sRNA58;1346;1367;57;78;-7.53
Gene664;sRNA263;1008;1032;148;172;-7.53
Gene1312;sRNA273;1112;1120;46;54;-7.53
Gene1409;sRNA122;126;142;40;56;-7.53
Gene2386;sRNA64;45;59;32;46;-7.53
Gene1771;sRNA58;526;551;15;40;-7.53
Gene2326;sRNA152;943;953;189;199;-7.53
Gene2152;sRNA187;1014;1046;24;56;-7.53
Gene1248;sRNA9;1007;1034;112;139;-7.53
Gene1124;sRNA40;193;222;114;143;-7.53
Gene1166;sRNA208;95;125;152;182;-7.53
Gene1736;sRNA190;699;733;143;177;-7.53
Gene2489;sRNA50;1321;1353;181;213;-7.53
Gene1526;sRNA151;699;729;9;39;-7.53
Gene1913;sRNA177;1498;1509;113;124;-7.53
Gene1330;sRNA129;267;293;158;184;-7.53
Gene716;sRNA255;1130;1164;117;151;-7.53
Gene1206;sRNA2;1452;1485;137;170;-7.53
Gene2568;sRNA18;923;944;52;73;-7.53
Gene171;sRNA111;1224;1255;196;227;-7.53
Gene60;sRNA144;415;421;149;155;-7.53
Gene2468;sRNA265;106;135;167;196;-7.53
Gene720;sRNA7;687;720;147;180;-7.53
Gene300;sRNA166;1336;1354;26;44;-7.53
Gene2103;sRNA3;1104;1132;24;52;-7.53
Gene1884;sRNA9;554;560;20;26;-7.53
Gene2086;sRNA238;609;638;25;54;-7.53
Gene1834;sRNA105;25;46;42;63;-7.53
Gene965;sRNA9;368;392;135;159;-7.53
Gene18;sRNA279;60;70;66;76;-7.53
Gene2733;sRNA192;811;840;86;115;-7.53
Gene926;sRNA145;1288;1296;173;181;-7.53
Gene2720;sRNA190;1377;1401;59;83;-7.53
Gene746;sRNA141;1147;1158;79;90;-7.53
Gene1293;sRNA140;1049;1067;163;181;-7.53
Gene947;sRNA214;574;601;127;154;-7.53
Gene2256;sRNA196;172;190;41;59;-7.53
Gene635;sRNA229;936;963;60;87;-7.53
Gene1282;sRNA85;275;299;70;94;-7.53
Gene2348;sRNA42;1233;1255;147;169;-7.53
Gene2382;sRNA257;192;222;197;227;-7.53
Gene2049;sRNA205;430;446;67;83;-7.53
Gene657;sRNA139;805;817;10;22;-7.53
Gene386;sRNA155;626;640;88;102;-7.53
Gene88;sRNA130;1380;1407;42;69;-7.53
Gene2025;sRNA83;120;129;126;135;-7.53
Gene163;sRNA3;735;768;32;65;-7.53
Gene994;sRNA9;317;350;39;72;-7.53
Gene918;sRNA141;894;908;45;59;-7.53
Gene1838;sRNA83;1191;1219;44;72;-7.53
Gene2278;sRNA197;1484;1490;199;205;-7.53
Gene913;sRNA7;1440;1447;193;200;-7.53
Gene1976;sRNA130;1173;1196;103;126;-7.52
Gene1359;sRNA224;271;296;136;161;-7.52
Gene351;sRNA25;424;437;63;76;-7.52
Gene1931;sRNA240;1350;1361;14;25;-7.52
Gene158;sRNA3;781;787;10;16;-7.52
Gene945;sRNA218;758;787;27;56;-7.52
Gene1577;sRNA142;1363;1380;61;78;-7.52
Gene1166;sRNA10;834;852;18;36;-7.52
Gene1388;sRNA79;885;906;94;115;-7.52
Gene2349;sRNA14;423;442;33;52;-7.52
Gene1027;sRNA114;1043;1073;51;81;-7.52
Gene2794;sRNA207;156;169;24;37;-7.52
Gene1707;sRNA180;1329;1355;109;135;-7.52
Gene1804;sRNA45;821;832;150;161;-7.52
Gene2448;sRNA135;30;46;154;170;-7.52
Gene1934;sRNA152;453;480;164;191;-7.52
Gene2412;sRNA39;1429;1449;97;117;-7.52
Gene96;sRNA3;1456;1467;58;69;-7.52
Gene2123;sRNA75;745;757;115;127;-7.52
Gene153;sRNA150;204;221;134;151;-7.52
Gene1442;sRNA246;191;207;63;79;-7.52
Gene2210;sRNA204;176;190;78;92;-7.52
Gene363;sRNA264;1027;1046;65;84;-7.52
Gene268;sRNA47;982;1011;154;183;-7.52
Gene2601;sRNA178;891;899;162;170;-7.52
Gene220;sRNA162;1310;1335;199;224;-7.52
Gene2166;sRNA248;993;1017;81;105;-7.52
Gene2647;sRNA286;1298;1328;175;205;-7.52
Gene493;sRNA131;306;337;2;33;-7.52
Gene1480;sRNA76;377;393;12;28;-7.52
Gene1333;sRNA111;442;462;52;72;-7.52
Gene984;sRNA171;847;867;146;166;-7.52
Gene152;sRNA73;1250;1273;192;215;-7.52
Gene1814;sRNA131;575;598;135;158;-7.52
Gene2248;sRNA159;139;147;111;119;-7.52
Gene2571;sRNA130;1489;1506;179;196;-7.52
Gene14;sRNA50;191;225;35;69;-7.52
Gene1033;sRNA104;1181;1215;136;170;-7.52
Gene382;sRNA162;1191;1199;150;158;-7.52
Gene2337;sRNA243;1193;1216;121;144;-7.52
Gene1816;sRNA59;387;402;22;37;-7.52
Gene798;sRNA39;1421;1433;130;142;-7.52
Gene1019;sRNA86;579;611;143;175;-7.52
Gene2752;sRNA127;998;1006;174;182;-7.52
Gene2769;sRNA50;359;383;145;169;-7.52
Gene625;sRNA233;424;454;42;72;-7.52
Gene2198;sRNA150;138;146;44;52;-7.52
